Price,Bedrooms,Bathrooms,Floors,"Waterfront
0 = no
1 = yes","Condition
1 = worn out
5 = excellent","Grade
1 = poor
13 = excellent",Year Built,"Living Space 
(sq.ft.)","Lot Size 
(sq. ft.)"
601000,4,1.75,1,0,5,7,1951,1450,5000
463828,5,1.75,1,0,3,8,1965,2620,11328
293000,4,1,1.5,0,4,6,1944,1130,8652
597500,3,2.5,2,0,3,7,2002,2400,4756
240000,2,1,1,0,4,5,1932,2150,101930
284000,3,1.75,1,0,3,7,1968,1410,18163
440000,4,1.75,1,0,3,8,1966,2590,10445
340000,3,1.75,1,0,3,7,1948,1070,7480
363000,3,1.75,1,0,3,7,1948,1070,7480
270000,2,1,1,0,3,6,1910,1160,4000
365000,4,2.5,2,0,4,7,1997,2060,6820
428000,3,2,1,0,3,7,1986,1460,5100
600000,3,1.75,1,0,3,8,1988,3260,137649
405000,3,2.5,1,0,3,7,1960,1470,10350
339900,4,2.5,1,0,3,8,1981,2070,8241
275000,3,1,1,0,3,7,1956,1410,11196
361600,2,1,1,0,3,6,1941,1590,6380
325000,6,2,2.5,0,4,7,1955,2120,13950
1.05E+06,3,2,1.5,0,4,8,1931,2010,4132
959750,4,3,1,0,4,8,1957,2740,16181
210000,3,1,1,0,3,7,1962,1200,8094
258000,3,2,1.5,0,3,7,1998,1790,7879
468000,3,1.5,1,0,5,7,1962,1830,8168
710000,4,3.5,2,0,3,8,1905,1460,3880
268000,3,1,1,0,3,6,1941,1480,6000
115000,2,1,1,0,3,5,1930,1260,11470
500000,3,2.5,2,0,3,8,1998,2010,4307
431000,3,2.5,1,0,4,9,1996,3170,84000
241500,3,2,1,0,3,7,1995,1690,6580
300000,3,1,1,0,3,7,1963,1890,22001
982000,4,2.5,2,0,3,9,1987,2650,10126
248500,3,2.5,2,0,3,8,1988,1540,7353
665000,4,2.5,2,0,3,9,1998,2760,6060
1.22E+06,3,3,2,0,3,10,2001,2620,11561
380000,2,1,1,0,3,6,1918,1500,5060
220000,3,2,1,0,4,7,1940,1780,8278
631500,4,2,1.5,0,4,8,1910,1310,5750
386100,3,2,1,0,5,7,1972,1550,5734
1.05E+06,4,4.5,2,0,4,9,1929,2110,5323
650000,2,1.75,1.5,0,4,7,1903,1310,4000
545000,4,1.75,1,0,5,7,1959,2040,53578
870000,4,2.5,2,0,4,9,1984,2880,14054
380000,3,1.75,1,0,4,7,1973,1700,8037
265000,2,1,1,0,3,6,1957,1960,9140
645500,2,1,1.5,0,4,7,1909,1670,5100
570000,3,2,2,0,5,7,1911,1440,3090
1.20E+06,4,2.5,1,0,3,10,1995,4240,10804
605000,2,1,1.5,0,3,8,1927,1800,3937
199500,3,1,1,0,4,7,1962,1188,9812
445000,2,1,1,0,3,6,1941,1420,5400
495000,4,1.75,1,0,4,7,1917,1790,4206
594000,4,1.75,2,0,4,7,1937,1790,5000
465000,3,1.75,1,0,4,8,1943,1600,6000
160000,2,1,1,0,5,6,1915,980,8250
340000,4,2.5,2,0,3,9,1998,2520,6168
870000,4,2,1,0,3,7,1990,3300,34280
249000,3,1.5,1,0,4,6,1940,1020,4800
500000,4,2.25,2,0,3,8,1994,1970,7350
220000,3,1.5,2,0,3,7,1981,1660,14400
368500,5,1.75,1,0,4,7,1965,1770,9360
439950,4,2.25,1,0,4,8,1977,2460,14600
179900,3,1.75,1,0,3,6,1970,1550,12000
490000,4,2.5,2,0,3,8,2003,2360,4868
425000,4,1.75,1,0,2,7,1955,2100,12325
533300,4,2.5,2,0,3,9,1991,2500,21656
447500,4,2,2,0,3,7,1924,1640,4000
768000,5,2.75,2,0,4,8,1980,2500,13225
285000,3,1.75,1.5,0,3,7,1935,1290,6000
336900,3,1.75,1,0,4,6,1979,1440,25000
415000,4,1.5,2,0,3,7,1967,1550,7396
500000,3,2.25,2,0,4,8,1994,1770,4187
337000,4,2.5,2,0,3,8,2003,3010,5772
419950,4,2.5,2,0,3,7,2002,2220,5303
290000,4,2.75,2,0,5,7,1946,1550,8163
349950,2,1.75,1,0,4,7,1948,1460,5200
330000,3,1.5,1,0,4,7,1960,1570,7700
965000,4,2.25,1,0,4,10,1981,3530,38045
515000,3,2.5,2,0,3,8,1986,2100,8187
665000,4,2.5,2,0,3,9,1996,2950,11553
265000,3,1.75,1.5,0,4,7,1985,1540,7500
545400,3,2,1,0,3,8,2004,2860,18240
350000,4,3,2,0,3,9,2004,2667,7334
260000,2,1.5,2,0,3,7,2001,1100,1228
2.51E+06,3,3.25,2,1,3,11,1991,2500,22954
355000,3,2,1.5,0,3,8,2000,2190,8297
879000,3,3,1.5,0,4,9,1929,1910,5720
833000,4,3.5,2,0,3,10,2006,3290,6978
261590,2,1,1,0,3,6,1943,1050,8580
512500,3,3,2,0,3,7,1909,1320,2790
600000,2,1.75,1,0,5,7,1946,2060,4940
417500,5,3,1,0,3,7,1995,1870,6187
970000,5,3,2,0,4,8,1964,3030,14257
316000,3,2.25,2,0,4,7,1992,1520,6559
397500,4,3,1,0,3,9,1989,2440,9100
1.35E+06,3,2.5,1,0,3,9,1952,2700,5500
840000,4,2.5,2,0,3,10,1997,3490,10219
270000,2,1,1,0,4,9,1954,1780,26723
312900,4,2.5,2,0,3,7,2003,1830,5082
325000,2,1,1.5,0,3,6,1945,1150,6908
680000,3,1.75,1,0,3,7,1952,1620,4000
763000,4,2.5,2,0,3,10,1994,2610,8023
375000,1,1,1.5,0,5,5,1950,1790,216057
475000,3,2.5,2,0,3,7,2004,1570,4097
219000,2,2.5,2,0,3,7,2003,1260,4240
415000,3,2.25,1,0,3,7,1977,1820,9694
90000,2,1,1,0,3,5,1943,1700,11250
220000,2,1,1,0,3,5,1943,1700,11250
616000,3,2,1,0,3,8,1959,1810,6250
269500,2,1,1,0,4,6,1968,1730,43560
395350,2,1,1,0,4,6,1917,1460,7200
770000,4,3,1,0,3,7,1943,1760,7200
840000,4,2.5,2,0,3,9,2000,3030,50481
428950,2,1,1,0,3,8,1950,1350,5748
800000,4,3.75,2,0,3,9,2005,3530,6766
401000,4,1,1.5,0,3,7,1947,2170,6075
303697,4,2,1,0,3,7,1955,2040,7937
355000,3,1,1,0,3,7,1956,1490,7355
350000,2,1,1,0,3,6,1960,1020,5040
754999,4,2.5,2,0,3,10,1992,2840,8413
982218,3,1.75,2,0,3,9,1988,2830,5500
406500,3,2,1,0,3,8,1992,2470,8542
1.65E+06,4,3.25,2,0,4,10,1993,2370,184694
565000,2,1.75,1,0,5,7,1925,1360,4500
160000,2,1,1,0,3,6,1920,1092,5350
220000,3,1,1,0,3,6,1954,1460,7080
1.28E+06,5,4.25,2,0,3,11,2004,4300,9417
970000,5,2.75,2,0,3,9,1927,1450,5040
115000,3,1,1,0,2,5,1950,1070,6250
124000,3,1,1,0,2,5,1950,1070,6250
157000,3,1,1,0,2,5,1950,1070,6250
183000,3,1,1,0,5,6,1969,870,5200
527000,4,2.5,2,0,3,9,2000,2730,6202
407193,4,2,2,0,3,8,1978,1750,14858
970000,4,2.75,2,0,3,9,2004,1590,5040
535000,4,2.5,2,0,3,7,1921,1310,5600
245000,3,2,1,0,3,6,1910,1460,10582
337000,3,1.75,1,0,3,7,1993,1790,13500
630000,3,2,1,0,3,8,1950,1880,7799
320000,3,1.75,1,0,4,7,1983,1490,9600
228500,3,1,1.5,0,3,6,1942,1170,7800
293000,3,2.5,2,0,3,7,1990,1900,7152
447000,3,1,1,0,4,7,1958,1280,7300
226500,3,1.75,1,0,3,7,1988,1680,10259
436000,3,2.25,1,0,4,7,1976,1850,7875
451000,3,2.5,2,0,3,8,2005,2320,4065
315000,3,1,2,0,3,5,1986,1810,42173
450000,2,1,1,0,4,7,1951,1450,7026
635000,3,1.5,1,0,5,7,1955,1740,7110
292500,2,1,1,0,4,5,1951,1217,13000
329900,3,2.5,2,0,3,8,2004,2300,4935
531000,2,1.5,1.5,0,4,7,1926,2140,4770
725000,3,1.75,1,0,3,7,1967,3550,10883
355300,3,2.5,1,0,5,7,1955,1450,8121
280000,3,2.5,2,0,3,7,1996,1820,10017
1.10E+06,4,2.75,2,0,4,10,1995,2390,9143
605004,4,2,2,0,3,9,1951,2010,5720
260000,2,1,1,0,3,6,1949,840,3030
748000,4,2.5,2,0,4,7,1925,2060,5000
776000,2,2,1,0,4,7,1941,1470,5150
425000,4,1,1.5,0,4,6,1924,1200,5060
230000,4,1,1.5,0,3,6,1928,1650,6045
418000,3,1.75,1,0,3,7,1958,1800,12123
440000,4,2.5,2,0,3,9,2001,2530,4694
858450,5,2.75,2,0,3,9,2011,3390,6630
390000,3,2,1,0,3,7,1969,1400,12183
957000,4,3,2,0,3,9,1969,1690,4698
507000,3,1,1,0,3,7,1950,1680,6000
575000,2,1,1.5,0,4,7,1928,1360,2873
700000,3,1.75,1.5,0,4,7,1925,1880,4000
239950,2,1.5,2,0,3,7,1990,1078,1357
253000,3,1,1,0,4,7,1978,1480,9200
540000,4,1,1.5,0,3,7,1907,1970,4800
1.55E+06,3,4,3,0,3,11,2008,2510,5918
805000,4,2.5,2,0,3,10,2000,3290,43560
920000,4,3.25,1.5,0,5,9,1911,1810,4000
496600,3,2.5,2,0,3,8,1988,1940,4647
246000,3,2.25,1,0,3,8,1983,1510,8125
350000,5,3,1,0,3,7,1963,1200,4800
585000,3,2,1.5,0,3,8,1931,1480,4890
450000,3,1.75,1,0,4,7,1966,1060,8686
746000,3,2.5,2,0,3,9,1992,2850,8809
598555,3,2.5,2,0,3,9,2004,3040,7880
820000,3,2.5,1,1,3,9,1976,2870,11476
266500,3,2.25,1,0,3,7,1998,1740,7500
370000,2,1,1,0,2,6,1947,2640,386812
625000,3,2.75,2.5,0,3,7,1901,1716,3120
243500,4,2,1,0,4,7,1979,1610,7500
340000,2,1,1,0,3,6,1945,1160,6700
559950,5,3,1,0,3,8,2014,1150,9519
315000,3,2.75,1,0,3,7,1980,1792,10155
753000,3,2.5,2,0,3,9,2003,3640,223463
800000,3,3,2,0,3,8,1907,1760,2669
550000,3,2.25,1.5,0,5,7,1934,1900,5111
465000,3,2,1,0,3,7,1953,1530,11475
465000,3,2.25,2,0,3,7,2003,1670,2462
710000,4,2.25,2,0,5,8,1976,2080,7837
505000,3,2.5,2,0,3,8,1988,1860,7767
690000,3,1.75,2,0,3,9,1964,2330,16300
217500,2,2,1,0,4,7,1980,1430,8190
500000,2,1,1,0,4,7,1909,1740,4300
325000,2,2,1,0,4,6,1921,2300,5796
500000,4,2.25,2,0,3,8,1984,1960,12436
721500,3,3.25,2,0,3,9,1991,2970,220413
924000,3,1.5,1.5,0,3,9,1932,2860,5000
2.01E+06,6,4.5,1,0,5,10,1969,3810,26400
345000,2,1.5,2,0,3,8,2009,1130,2534
825000,4,3.5,2,0,3,10,1999,3740,10880
560000,3,2,1,0,4,9,1980,2870,102366
599000,3,2,1,0,3,8,1987,2390,13848
211000,3,1.5,1,0,5,6,1941,1350,7620
425000,4,2.25,1,0,3,8,1974,1760,8200
750000,4,2.75,1,0,4,7,1976,2450,7360
479000,3,2.5,2,0,3,7,2003,1650,3446
612500,4,2.5,2,0,3,9,1992,2750,8100
605000,5,1.75,2,0,4,7,1963,2650,28250
1.36E+06,4,2.5,2,0,3,10,2001,1660,7680
389900,3,2.5,1,0,3,7,2007,2290,125017
710000,4,2.5,2,0,3,9,2006,2870,5548
295000,3,2.5,2,0,4,7,1992,1690,7532
275250,3,2.25,2,0,4,7,1992,1410,6751
250000,4,2.5,2,0,3,7,1994,1570,6753
709000,3,2,1,0,4,8,1951,2600,17300
399500,4,1.75,1.5,0,4,7,1928,1320,4840
225000,3,2.5,2,0,4,7,1992,1750,7827
500000,3,2.5,2,0,3,8,2001,1800,5637
364900,3,3,2,0,3,8,1997,2290,7855
356000,3,1.5,1,0,3,7,1976,1380,7500
616750,3,1.5,1.5,0,3,9,1978,1060,6016
755000,3,2.75,2,0,3,8,1984,2570,7925
327500,2,1,1,0,5,6,1950,1180,8184
605000,3,2.25,2,0,3,8,1984,2080,9753
179950,4,1.5,1,0,3,6,1968,1140,5200
633000,5,2.75,2,0,3,11,2000,3620,41965
349950,4,2,1,0,5,7,1942,1490,22387
1.08E+06,3,2.75,1,0,4,8,1959,2340,5800
425000,3,2.5,2,0,3,9,2002,2920,8965
990000,3,2.75,2,0,5,9,1979,2090,5454
410000,3,1,2,0,4,7,1950,2150,19000
590000,3,2.25,2,0,4,8,1975,2690,10000
242000,3,1.75,1,0,3,7,1979,1500,7560
775000,3,2,1,0,5,5,1931,2961,16320
680000,4,1.5,1,0,5,8,1954,2070,6500
217000,3,2.5,2,0,3,7,2002,990,4520
395000,3,2.5,2,0,3,8,1999,1690,3593
572500,3,2.25,1,0,4,8,1984,2030,11031
559900,5,3,1,0,3,7,1987,1960,5800
845000,3,2,1.5,0,5,9,1930,2190,4750
241000,3,2,1,0,3,8,1993,1890,7379
1.33E+06,3,2.25,2,0,4,8,1913,2840,5470
475000,3,1.75,1.5,0,3,7,1919,1650,2805
575000,2,1.5,2,0,3,7,1940,1470,3920
455000,4,2.75,1,0,4,8,1959,2060,110957
839000,3,2.5,1,0,3,10,2000,3200,203425
475000,4,1.5,1,0,4,7,1955,1520,7000
600000,2,1,1,0,4,7,1923,1900,4462
515000,2,1,1,0,4,7,1937,1780,5040
425000,3,2.25,1,0,3,8,1977,1830,7980
565000,4,2,1.5,0,4,7,1907,1710,3812
498000,2,2,1,0,3,6,1924,1650,9000
739000,4,3,2,0,5,8,1919,1940,4001
355000,2,1.75,1,0,4,7,1947,1060,4110
263000,3,1.75,1,0,4,8,1979,1970,8097
375000,4,1.75,1.5,0,3,7,1948,950,7425
322000,3,1.75,1,0,4,7,1964,2200,9825
325000,2,1,1,0,3,6,1941,1050,5100
290000,2,1,1,0,3,7,1943,1390,4800
809950,4,2.5,2,0,3,10,2001,3110,7570
969500,3,3.25,2,0,4,8,1984,2680,6518
665000,4,2.5,2,0,4,9,1989,2750,35290
635000,5,3.5,2,0,3,11,2006,3840,15121
272450,3,2.25,2,0,3,7,1987,1510,7625
427000,4,1.75,1,0,4,7,1967,1820,9840
261500,3,1,1,0,3,8,1958,1500,8058
488800,4,2.25,1,0,4,8,1976,2170,12054
340000,2,1,1,0,3,6,1918,1380,5700
398950,4,3,2,0,3,8,2003,2520,8366
217000,3,1,1,0,5,6,1969,1020,5200
799000,4,2.5,1,0,4,9,1978,2590,65340
160000,4,1,1,0,4,6,1969,910,8000
447000,3,1,1,0,3,7,1968,1560,8250
765000,3,1.75,1,0,3,8,1957,2190,6450
1.32E+06,4,3.5,2,0,3,11,1989,4760,35860
445000,4,2.5,2,0,3,9,2004,2550,7634
310000,3,1,1,0,3,8,1953,1125,6000
380000,2,1.75,1,0,4,7,1952,1940,7400
325000,4,1,1,0,3,7,1957,1880,6255
345000,4,2.75,1,0,4,8,1975,2070,7632
300000,3,1,1.5,0,3,6,1929,1080,4760
530000,4,1.75,1,0,3,8,1978,2460,43560
583500,4,1.75,1,0,3,8,1978,2460,43560
410000,2,1,1,0,4,7,1954,1680,10125
535000,2,1.5,1,0,3,7,1937,1250,5700
2.05E+06,4,3.25,1.5,1,4,7,1915,2410,6389
345000,4,2.5,2,0,3,7,1999,1720,6646
539000,5,1,1.5,0,4,7,1954,1740,8212
590000,4,2.5,1,0,5,8,1973,2020,8350
187000,2,1.75,1,0,4,8,1974,1150,3802
270000,3,2,1,0,4,7,1969,1690,9583
546000,2,1,1,0,4,7,1939,1420,5356
520000,3,1.75,2,0,3,10,2008,1460,1206
515000,5,2,1.5,0,4,7,1925,1600,6000
990000,3,2.5,1.5,0,4,8,1939,2300,6000
382000,2,1,1,0,3,7,1937,1300,7987
1.21E+06,3,1.75,1,0,4,8,1956,2510,16600
900000,4,3.5,2,0,3,8,2008,1820,5000
675000,3,2.75,1.5,0,4,7,1910,1720,5618
460000,2,1,1,0,4,7,1909,1960,5500
234000,2,1,1,0,4,5,1952,1200,7500
399000,3,1,1,0,3,7,1974,1340,7215
253500,3,1.5,1,0,4,7,1959,1720,12040
475000,3,1.5,1,0,4,7,1952,1740,12196
740000,5,3.5,2,0,3,8,2004,1310,5000
799000,3,2.5,2,0,3,8,2000,1440,4400
390000,4,2.5,2,0,3,8,2003,1900,3864
421000,2,1.5,1,0,5,7,1947,1220,11241
296500,3,2.5,2,0,4,7,1987,1590,6510
895000,4,2,1.5,0,4,8,1926,1760,4178
386000,4,2.5,2,0,3,8,2003,1770,4240
424000,3,1,1,0,4,8,1955,2130,16420
749000,3,1,1.5,0,3,7,1926,1280,4000
523000,3,1,1.5,0,3,7,1937,1700,7770
389000,4,2.5,2,0,3,10,1998,1400,7200
270000,4,1.5,1,0,5,7,1946,1620,7500
275000,3,1,1,0,5,7,1943,1450,56628
287500,4,2.5,1,0,3,7,1979,1780,7477
345000,2,2.5,2.5,0,3,7,1993,1750,289978
427000,2,1,1,0,3,6,1910,1570,2640
508450,4,1.75,1,0,4,7,1955,1510,9000
705000,3,2,1.5,0,4,7,1912,1690,4750
550000,1,1.5,1.5,0,5,9,1977,2920,40427
380000,3,1.5,1,0,1,7,1955,1520,11659
539900,3,2.5,2,0,3,8,2001,2460,4798
330000,2,1,1,0,3,5,1943,1760,7250
455000,2,1,1,0,3,7,1947,1410,5832
510000,4,4,2,0,3,10,1992,3360,11250
315000,3,2,1,0,3,6,1970,1980,24960
206000,3,1,1,0,4,7,1967,1260,7455
592500,4,3,1,0,4,8,1968,2020,7944
744000,3,2.5,2,0,4,8,1981,2410,8500
334500,3,2.5,2,0,3,8,1989,2110,3842
886000,4,2,1.5,0,4,7,1923,2350,3900
600000,4,2.5,1,0,4,8,1973,2780,12400
850000,3,2,1,0,3,9,1999,2140,83635
550000,3,1.75,1,0,4,7,1938,1540,5850
184900,2,1,1,0,5,6,1911,1230,5413
245000,3,1.5,1,0,4,7,1955,1510,8776
370000,2,1,1,0,3,7,1946,3120,4800
480000,4,2.5,1,0,3,8,1978,2470,9228
579000,3,1.75,2,0,4,7,1906,1310,4429
339275,3,1.5,1,0,3,7,1964,1590,7594
425000,3,2.75,1,0,4,7,1955,1700,60548
170000,3,1.75,1,0,3,7,1959,1370,10317
950000,4,2.5,2,0,3,10,1995,3320,9472
623000,4,2.5,1,0,4,8,1977,2690,10046
477000,3,2.5,3,0,3,8,2005,1350,4150
330000,3,1,1,0,4,7,1967,1160,9730
600000,3,2.25,2,0,4,8,1914,1280,3600
570000,3,2,1,0,4,7,1924,2270,5328
515000,4,2.5,2,0,3,8,2004,2540,7133
805000,4,2.25,1,0,3,7,1952,1710,6284
555000,4,2.5,2,0,3,9,1997,2760,26023
245000,3,2.25,2,0,4,7,1985,1820,7533
638150,4,2.5,1,0,3,8,1978,2390,7275
1.65E+06,4,4.5,2,0,3,9,2003,3470,16488
269950,4,2.5,1,0,3,7,1968,1610,10714
195000,3,1.5,1,0,5,6,1969,1100,5200
159100,2,1,1,0,3,6,1944,1150,7200
550000,3,1,1,0,3,6,1942,1260,5977
299000,2,1,1,0,4,6,1950,1390,5897
1.38E+06,4,3.5,2,0,3,9,2014,1500,4500
249500,2,1,1,0,3,6,1951,860,4500
700000,4,1,1.5,0,3,7,1918,2160,5450
275000,4,1,1.5,0,5,5,1900,1720,20360
565000,3,2.25,1,0,3,7,1962,2510,9602
425000,4,1.75,1,0,4,7,1956,1660,8775
620047,4,1.75,1,0,3,7,1946,2040,6000
480000,3,2.25,1,0,3,8,1977,2050,15000
515000,3,2.25,1,0,3,8,1977,2050,15000
420000,4,2.5,2,0,3,8,1999,2420,10026
610000,5,3.25,1,0,4,8,1957,2660,12400
849000,4,1.5,1,0,4,8,1950,2140,7920
718000,3,1.75,2,0,3,8,1949,1610,6670
295000,3,2.25,1,0,4,9,1974,2360,8000
871000,5,1.75,1,0,5,7,1940,2100,5500
430000,3,3.75,1,0,3,8,1943,1820,7320
440000,4,2.5,1,0,4,7,1961,1960,10400
405000,2,1,1,0,3,7,1942,1040,6490
340000,3,2,1,0,3,7,1994,1140,8400
675000,4,2.5,2,0,3,9,2006,2600,5342
480000,3,1,1,0,3,7,1943,1390,4945
362500,5,2,1,0,4,7,1961,1550,8287
752888,3,2.5,2,0,4,9,1987,2630,9000
255000,4,1.75,1,0,5,6,1949,1720,8249
283700,1,1.75,1,0,4,6,1968,1410,8359
335000,4,2.5,2,0,3,8,2001,2190,6070
285000,3,1.75,1,0,3,8,1958,1380,9592
278000,4,2.25,1.5,0,3,8,1964,2170,8452
731000,5,2.5,1.5,0,3,8,1973,2340,9425
335000,3,1.5,1,0,3,7,1985,1200,15247
334200,3,1.75,1,0,3,7,1980,2240,49222
642000,6,1,1.5,0,4,7,1921,1530,3800
540000,4,1.75,1.5,0,4,7,1925,1930,4280
299000,3,2.5,1,0,4,6,1960,1620,15680
560000,3,1.75,1,0,3,7,1940,1790,5750
852000,5,2.75,1.5,0,4,7,1913,1820,5000
306000,2,1,1,0,3,7,1941,1340,6400
440000,3,1.75,1,0,4,7,1981,1550,6900
517000,4,1,1,0,3,7,1966,2240,9776
379000,2,1,1,0,3,7,1940,920,5940
360000,2,1,1,0,4,6,1919,1730,9000
645000,4,1.5,1.5,0,4,7,1926,1840,4000
217000,2,1,1,0,5,5,1942,840,4760
255000,2,1,1,0,3,6,1941,620,4760
625000,3,2.5,2,0,3,10,1987,2400,11260
680000,3,1.75,1,0,4,8,1960,1980,8400
440000,3,1.75,1,0,4,7,1957,2100,11250
615000,5,2.25,2,0,3,9,1978,2570,12000
239000,3,1,2,0,3,6,1942,1030,6512
462500,3,2.5,1,0,4,7,1985,2030,29859
619400,4,2,1.5,0,5,7,1927,1660,3767
975000,6,2.75,2,1,3,7,1954,2790,26809
330000,2,1,1,0,3,6,1943,1060,6000
985000,4,3.25,2,0,3,11,1988,4090,40371
430000,2,1,1,0,3,6,1946,780,7102
2.46E+06,4,5.25,2,0,3,11,2001,2270,8119
778000,3,2,2,0,5,7,1946,1390,6000
219000,3,2,1,0,4,7,1990,1490,7741
1.60E+06,4,2.5,1.5,1,5,8,1928,2340,19810
715000,4,2.25,1,0,4,9,1966,2040,8479
950000,4,2.5,2,0,4,10,1964,3520,15653
425000,2,1,1,0,4,8,1951,1540,6380
239000,3,1,1,0,3,7,1962,1510,12970
310000,1,1,1.5,0,3,6,1944,2260,14025
400000,2,1,1,0,3,7,1927,1130,5599
428000,2,1.75,2,0,5,7,1977,1680,25343
600000,3,1,1.5,0,3,8,1929,1640,4500
415000,4,4,2,0,4,9,1990,2290,8250
401000,2,1,1,0,3,7,1949,1760,8220
292000,3,1.75,1,0,3,7,1948,1210,7156
291750,3,2.25,1,0,3,7,1950,1600,11250
227000,3,1.75,1,0,4,8,1968,2040,8214
675000,3,2.25,1,0,3,9,1977,2820,12534
397500,3,2.25,2,0,3,8,2007,1350,1245
206000,2,1.5,2,0,3,7,1921,1430,9288
1.19E+06,3,3.5,3,0,3,10,2008,2790,5000
360000,4,1.75,1,0,5,7,1959,1720,99316
427500,4,2.5,2,0,3,8,2010,2650,3844
115000,2,1,1,0,3,6,1943,1310,6000
559000,3,1.5,1,0,4,7,1948,1770,5386
420000,4,1,1.5,0,3,7,1906,1560,1602
550000,4,1.75,1,0,3,8,1982,2560,38638
282150,2,1,1,0,3,7,1948,1070,5995
260000,3,1,1,0,3,6,1910,1150,5664
428000,3,2.5,2,0,3,7,2004,1970,3739
319950,3,3.25,3,0,3,7,2007,1510,1245
1.35E+06,3,2,1,0,3,7,1946,3000,16215
552000,2,1,1,0,4,7,1924,1463,4320
637000,4,2.75,1.5,0,5,7,1929,1600,3800
213000,4,1.75,1,0,2,7,1978,1980,9360
215000,3,1,1,0,4,6,1958,1060,7620
590000,3,1.75,1,0,3,8,1949,2020,6122
390000,4,2.5,2,0,3,8,1989,2130,10150
287000,4,2.25,1,0,4,7,1959,1920,9634
580000,5,2.75,2,0,3,7,1960,3370,9600
424000,3,2,1,0,3,8,1988,1900,4842
610000,4,2.5,2,0,3,8,1988,2050,7000
1.32E+06,4,3.25,1,0,3,11,1989,3910,13247
623500,4,3,1,0,3,7,1918,1310,5000
260000,2,1,1,0,3,6,1936,2040,115434
906000,3,2.5,3,0,3,9,2013,1450,1441
330000,3,2,1,0,3,7,1987,1580,14013
275000,2,1,1,0,3,6,1955,1040,7440
290000,3,1,1,0,3,7,1953,1420,8200
599950,2,1,1,0,3,7,1917,2240,3753
550000,4,3,2,0,3,11,1986,3010,35190
289000,3,1.75,1,0,3,7,1987,1530,4093
411000,4,2.75,1,0,5,8,1976,1980,9325
826000,3,3.25,1,0,3,10,1964,2080,4000
400000,4,2,2,0,4,7,1943,1430,11000
342000,3,2.5,2,0,3,8,2008,1740,1789
475000,2,1.75,1,0,3,7,1955,2070,6000
1.21E+06,4,3.5,2,0,3,9,2014,1550,4200
455000,4,3,1,0,5,7,1913,1820,12214
850000,4,3,1,0,3,8,1958,1610,4000
185000,3,1,1,0,3,7,1971,1820,6500
850000,6,3.25,1,0,4,9,1960,3700,14994
239900,4,1.75,1,0,3,7,1960,1920,18295
765000,5,3.75,2,0,3,10,1999,2740,14300
437000,3,1.75,1,0,4,8,1967,2070,11745
240000,3,1.5,1,0,3,7,1969,1640,7700
395000,2,1,1,0,4,7,1949,1550,7682
320000,3,1,1,0,3,7,1955,1710,7238
525000,3,1.75,1,0,3,8,1981,2100,7560
260000,3,3,2,0,3,8,1988,1820,10362
450000,3,2.75,1,0,3,9,1988,2840,39413
560000,4,2.5,2,0,3,9,1990,2280,8835
310000,5,3,1,0,3,7,1989,1950,5500
440000,3,2.5,2,0,3,9,1997,2700,7500
458450,4,1,1,0,4,7,1957,1590,8400
200000,3,1,1.5,0,2,7,1918,1380,8068
430000,3,2.25,2,0,4,7,1987,1950,9675
360000,3,1,1,0,4,7,1966,1320,10500
311000,4,2.5,1,0,3,7,1962,1450,9481
615000,3,3.25,3,0,3,8,2003,1470,1506
575000,3,1.75,2,0,3,8,1979,2260,9600
2.03E+06,4,3.75,1.5,0,5,11,1934,3880,18730
430000,3,1.75,1,0,4,6,1917,1500,5750
400000,3,1.5,1,0,4,7,1962,1510,7668
340000,3,1.75,1,0,3,7,1957,1480,10359
351000,1,0.75,1,0,3,6,1924,1590,6600
440000,4,2.5,2,0,3,8,2002,2040,7756
298000,4,2.5,2,0,3,8,1999,2360,11785
300000,4,1.75,1,0,3,8,1964,1430,6775
310000,3,2.25,2,0,3,7,2001,1540,2890
500000,4,2.5,2,0,4,9,1993,2730,9264
399900,3,1,1.5,0,3,7,1927,1540,4080
343000,3,2.5,2,0,3,8,2004,1420,2206
415000,2,2.25,2,0,3,8,2010,1140,1710
410000,3,2.5,2,0,3,8,1997,2040,14055
320000,2,1,1,0,3,7,1961,1810,7332
1.99E+06,5,3,2.5,0,5,12,1902,3220,5600
253000,2,1,1,0,4,7,1980,1400,7161
630000,3,2.5,2,0,3,9,1992,2610,33305
216000,2,1,1,0,4,7,1953,1270,10798
540000,3,2.5,1,0,3,8,1983,1930,12000
212000,3,1.5,1.5,0,4,5,1930,1520,12233
300000,3,2.75,1,0,3,8,1978,2640,8887
969950,3,2.5,3,0,3,10,2014,1780,5100
715000,3,1,1,0,3,6,1956,1940,2880
1.32E+06,5,2.75,2,0,3,10,1968,2980,19447
1.44E+06,4,2.75,1,0,3,8,1968,2410,10001
305000,3,1,1,0,3,7,1924,1030,5250
458000,3,4,2,0,3,9,2006,1620,1855
275000,3,1.75,1,0,3,6,1942,1180,8775
550000,3,2.75,2,0,3,8,1930,1100,5336
742000,3,3.25,3,0,3,9,2011,1540,1456
700000,3,1,2,0,5,8,1908,1640,4000
640000,4,3,1,0,5,8,1955,2020,7320
352000,3,0.75,1,0,3,7,1947,1210,7200
301500,3,1,1,0,3,7,1969,1800,8000
630000,4,2.5,1,0,4,8,1979,2190,9198
